customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15647091,725,Germany,Male,19,-1.7333154938995745,75888.2,-0.9115834940401768,0,0,-0.947291724355257,0
15623944,511,Spain,Female,66,-0.3502038645510472,0.0,-0.9115834940401768,1,0,-1.7118972170658242,1
15804771,614,France,Male,51,-0.3502038645510472,40685.92,-0.9115834940401768,1,1,-0.9270938782937008,0
15651280,742,Germany,Male,35,-0.0044259572139154,136857.0,-0.9115834940401768,0,0,-0.27093228051997187,0
15773469,687,Germany,Female,27,1.378685672134612,152328.88,0.8077365626180215,0,0,0.45914926395666855,0
15702014,555,Spain,Male,33,-1.3875375865624426,56084.69,0.8077365626180215,0,0,1.3686515616931476,0
15751208,684,Spain,Male,56,1.03290776479748,78707.16,-0.9115834940401768,1,1,-0.012031099781775616,0
15592461,603,Germany,Male,26,-0.3502038645510472,109166.37,-0.9115834940401768,1,1,-0.1260627762252652,0
15789484,751,Germany,Female,36,0.3413519501232164,169831.46,0.8077365626180215,1,1,-1.2577791147705282,0
15696061,581,Germany,Female,34,-1.3875375865624426,101633.04,-0.9115834940401768,1,0,0.17982435403694502,0
15641582,735,Germany,Male,43,1.7244635794717436,123180.01,0.8077365626180215,1,1,1.6794825587635858,0
15638424,661,Germany,Female,35,-0.0044259572139154,150725.53,0.8077365626180215,0,1,0.23590979377262114,0
15755648,675,France,Female,21,1.03290776479748,98373.26,-0.9115834940401768,1,0,-1.4239372771449408,0
15703793,738,Germany,Male,58,-1.0417596792253108,133745.44,4.246376675934418,1,0,-1.2470761847980885,1
15620344,813,France,Male,29,0.3413519501232164,0.0,-0.9115834940401768,1,0,-1.150045386625037,0
15812518,657,Spain,Female,37,-1.7333154938995745,163607.18,-0.9115834940401768,0,1,-0.971813693237685,0
15779052,604,Germany,Female,25,-0.0044259572139154,157780.84,0.8077365626180215,1,1,-0.7244854141803299,0
15770811,519,France,Male,36,1.378685672134612,0.0,0.8077365626180215,0,1,0.7907154272123808,0
15780961,735,France,Female,21,-1.3875375865624426,178718.19,0.8077365626180215,1,0,-1.3511643089326582,0
15614049,664,France,Male,55,1.03290776479748,0.0,0.8077365626180215,1,1,0.6794126066593463,0
15662085,678,France,Female,32,1.378685672134612,0.0,-0.9115834940401768,1,1,0.836765674605092,0
15575185,757,Spain,Male,33,-0.0044259572139154,77253.22,-0.9115834940401768,0,1,1.637163817045588,0
15803136,416,Germany,Female,41,1.7244635794717436,122189.66,0.8077365626180215,1,0,-0.03110248637360859,0
15706021,665,France,Female,34,-1.3875375865624426,96645.54,0.8077365626180215,0,0,1.240243007195046,0
15663706,777,France,Female,32,-1.0417596792253108,0.0,-0.9115834940401768,1,0,0.6324023125342576,1
15641732,543,France,Female,36,-0.695981771888179,0.0,0.8077365626180215,0,0,-1.2880145876351567,0
15701164,506,France,Female,34,-0.3502038645510472,90307.62,-0.9115834940401768,1,1,1.0284733219172884,0
15738751,493,France,Female,46,-0.3502038645510472,0.0,0.8077365626180215,1,0,-1.7072969569127634,0
15805254,652,Spain,Female,75,1.7244635794717436,0.0,0.8077365626180215,1,1,0.25362744665469866,0
15762418,750,Spain,Male,22,-0.695981771888179,121681.82,-0.9115834940401768,1,0,0.4965100537758168,1
15625759,729,France,Male,30,1.378685672134612,0.0,0.8077365626180215,1,0,0.9003869856034099,0
15622897,646,France,Female,46,-0.3502038645510472,0.0,2.52705661927622,1,0,-0.11892024415998563,1
15767954,635,Germany,Female,28,-0.695981771888179,81623.67,0.8077365626180215,1,1,0.9859758212713994,0
15757535,647,Spain,Female,44,-0.0044259572139154,0.0,2.52705661927622,1,1,1.2887854461777652,1
15731511,808,France,Male,45,0.6871298574603482,118626.55,0.8077365626180215,1,0,0.8180172017575125,0
15809248,524,France,Female,36,1.7244635794717436,0.0,0.8077365626180215,1,0,0.16561858374988617,0
15640635,769,France,Male,29,1.03290776479748,0.0,0.8077365626180215,1,1,1.2554922914181668,0
15676966,730,Spain,Male,42,-0.3502038645510472,0.0,0.8077365626180215,0,1,-0.24532002128941735,0
15699461,515,Spain,Male,35,1.7244635794717436,176273.95,-0.9115834940401768,0,1,0.3684301513922223,0
15738721,773,Spain,Male,41,1.378685672134612,102827.44,-0.9115834940401768,0,1,-0.6172224062856171,0
15693683,814,Germany,Male,29,1.03290776479748,97086.4,0.8077365626180215,1,1,1.6899655178763158,0
15604348,710,Spain,Male,22,1.03290776479748,0.0,0.8077365626180215,0,0,-0.007741581072431441,0
15633059,413,France,Male,34,1.378685672134612,0.0,0.8077365626180215,0,0,-1.626846397081583,0
15808582,665,France,Female,40,0.3413519501232164,0.0,-0.9115834940401768,1,1,1.0739062597827504,0
15743192,623,France,Female,44,0.3413519501232164,0.0,0.8077365626180215,0,0,1.1663183654619271,0
15580146,738,France,Male,31,1.378685672134612,82674.15,-0.9115834940401768,1,0,-1.0106403758215394,0
15776605,528,Spain,Male,36,0.6871298574603482,0.0,0.8077365626180215,1,0,-0.6877989698109479,0
15804919,670,Spain,Female,65,-1.3875375865624426,0.0,-0.9115834940401768,1,1,1.3487854977662366,1
15613854,622,Spain,Female,46,-0.3502038645510472,107073.27,0.8077365626180215,1,1,-1.2016781988241692,1
15599195,582,Germany,Male,32,-1.3875375865624426,88938.62,-0.9115834940401768,1,1,-1.5656310282294663,0
15812878,785,Germany,Female,36,-1.0417596792253108,99806.85,-0.9115834940401768,0,1,-1.0974845234549402,0
15602312,605,Spain,Male,33,-0.0044259572139154,150092.8,-0.9115834940401768,0,0,-0.49084714764726767,0
15744689,479,Germany,Male,35,1.378685672134612,92833.89,-0.9115834940401768,1,0,-0.011135566242245735,1
15803526,685,Germany,Male,30,-0.695981771888179,90536.81,-0.9115834940401768,0,1,-0.6435210093764677,0
15665790,538,Germany,Male,39,0.6871298574603482,108055.1,0.8077365626180215,1,0,-1.2669448570751147,0
15715951,562,France,Male,42,-1.0417596792253108,100238.35,-0.9115834940401768,0,0,-0.2311490290038934,0
15591100,675,Spain,Male,36,1.378685672134612,106190.55,-0.9115834940401768,0,1,-1.3406210099872649,0
15609618,721,Germany,Male,28,1.378685672134612,154475.54,0.8077365626180215,0,1,0.021052865298588744,1
15675522,628,Germany,Female,30,1.378685672134612,132351.29,0.8077365626180215,1,1,-0.45074219961698886,0
15705512,668,Germany,Female,37,0.3413519501232164,167864.4,-0.9115834940401768,1,0,0.27036505545351586,0
15698028,506,France,Female,41,-1.3875375865624426,0.0,0.8077365626180215,1,0,-1.1880850430341514,0
15661670,524,Germany,Female,31,1.03290776479748,107818.63,-0.9115834940401768,1,0,1.7325557018962958,1
15600781,699,Germany,Male,34,-0.3502038645510472,185173.81,0.8077365626180215,1,0,0.3607216073519582,0
15682472,828,France,Male,34,1.03290776479748,129433.34,0.8077365626180215,0,0,-1.0773958803182044,0
15580203,674,Spain,Male,39,0.3413519501232164,120193.42,-0.9115834940401768,0,0,0.0007079082905388136,0
15690673,656,France,Female,39,0.3413519501232164,0.0,0.8077365626180215,1,0,0.712594993484055,0
15760085,684,Germany,Female,48,1.7244635794717436,126384.42,-0.9115834940401768,1,1,1.7048023350012298,0
15779659,625,France,Female,28,-0.695981771888179,0.0,-0.9115834940401768,0,0,1.4529583063345444,0
15627360,432,France,Male,42,1.378685672134612,152603.45,-0.9115834940401768,1,0,0.17693308487932127,1
15671137,549,France,Female,52,-1.3875375865624426,0.0,-0.9115834940401768,0,1,-1.5902969780382497,1
15782688,625,Germany,Male,56,-1.7333154938995745,148507.24,-0.9115834940401768,1,0,-0.9262452950562433,1
15575492,828,France,Female,41,0.6871298574603482,0.0,0.8077365626180215,1,0,1.2396363049582653,0
15591607,770,France,Male,24,1.378685672134612,101827.07,-0.9115834940401768,1,0,1.1679515404140175,0
15740404,758,France,Female,34,-0.695981771888179,0.0,0.8077365626180215,1,1,0.4196995334753119,0
15718369,795,Germany,Female,33,1.378685672134612,130862.43,-0.9115834940401768,1,1,0.2581391967938526,0
15677871,687,France,Male,38,1.378685672134612,122570.87,-0.9115834940401768,1,1,-1.1212664164647004,0
15642004,686,France,Male,25,-1.3875375865624426,0.0,0.8077365626180215,0,1,-1.4542572605533,0
15712543,789,Germany,Male,39,0.6871298574603482,124828.46,0.8077365626180215,1,1,0.42291510749725103,0
15584518,589,Germany,Female,50,-0.0044259572139154,144895.05,0.8077365626180215,1,1,-1.1328761828271687,0
15802381,461,Germany,Female,34,-0.0044259572139154,63663.93,-0.9115834940401768,0,1,1.177131715589241,0
15610156,637,France,Male,40,-1.0417596792253108,133463.1,-0.9115834940401768,0,1,-0.12041708934605813,0
15594408,584,Spain,Female,48,-1.0417596792253108,213146.2,-0.9115834940401768,1,0,-0.4334902241754669,1
15640905,579,Spain,Female,35,-1.3875375865624426,129490.36,0.8077365626180215,0,1,-1.5910833086529592,1
15698932,756,Germany,Male,44,1.7244635794717436,137452.09,-0.9115834940401768,1,0,1.5555097644712839,0
15724944,663,France,Male,34,0.6871298574603482,0.0,0.8077365626180215,1,1,1.3969801567336042,0
15628145,682,France,Female,43,-0.0044259572139154,125851.93,-0.9115834940401768,1,1,1.6211433306384249,0
15713483,793,Spain,Male,52,-1.0417596792253108,0.0,-0.9115834940401768,1,0,1.0265349700017272,1
15612350,691,France,Female,31,-0.0044259572139154,40915.55,-0.9115834940401768,1,0,0.4542633025209964,1
15800703,485,Spain,Female,21,-0.0044259572139154,113157.22,-0.9115834940401768,1,1,-0.7990026730596075,0
15705707,635,Spain,Female,29,1.03290776479748,138296.94,0.8077365626180215,1,0,0.7126928935583765,0
15754105,650,France,Male,37,-0.0044259572139154,106967.18,-0.9115834940401768,0,0,-1.314525162645364,0
15703264,735,France,Male,44,1.378685672134612,120681.63,-0.9115834940401768,1,0,-0.4391400844148583,0
15794413,416,France,Male,32,-1.7333154938995745,0.0,0.8077365626180215,0,1,-1.7251865870124325,0
15650237,754,Spain,Female,32,0.6871298574603482,0.0,0.8077365626180215,1,0,-0.18379286765353792,0
15759618,535,France,Female,48,1.378685672134612,0.0,-0.9115834940401768,1,0,0.8660165822462607,1
15811589,716,Spain,Male,42,1.03290776479748,0.0,0.8077365626180215,1,0,1.4034693840400465,0
15689044,539,France,Male,37,-1.0417596792253108,127609.59,-0.9115834940401768,1,0,-0.025110062819096102,0
15709368,614,France,Female,43,0.3413519501232164,0.0,0.8077365626180215,1,1,0.1556539907500374,0
15679145,706,Spain,Male,57,0.6871298574603482,0.0,-0.9115834940401768,1,0,-1.4284904131059215,1
15655007,758,France,Female,33,0.6871298574603482,0.0,0.8077365626180215,0,0,-0.2972435775813829,0
15623595,586,Spain,Female,28,-1.0417596792253108,0.0,0.8077365626180215,1,1,-0.13951003829884273,0
15589975,646,France,Female,73,0.3413519501232164,97259.25,-0.9115834940401768,0,1,0.08050099000269748,0
15804017,631,Germany,Female,33,-0.3502038645510472,123246.7,-0.9115834940401768,0,0,0.2190549831086304,0
15692132,717,Spain,Female,22,0.3413519501232164,101060.25,-0.9115834940401768,0,1,-0.2676285442641413,0
15641122,684,France,Male,30,-1.0417596792253108,0.0,0.8077365626180215,1,0,-0.28894293806498306,0
15630910,800,France,Female,49,0.6871298574603482,108007.36,-0.9115834940401768,0,0,-0.9210106841551816,0
15680772,721,Spain,Female,36,-1.0417596792253108,0.0,0.8077365626180215,1,1,0.11976778819597916,0
15658929,683,Spain,Male,29,-1.7333154938995745,133702.89,-0.9115834940401768,1,0,-0.7739444273935077,1
15585388,660,Germany,Male,31,1.378685672134612,125189.75,0.8077365626180215,1,1,0.6918073125164625,0
15724623,704,Germany,Female,24,0.6871298574603482,113034.22,-0.9115834940401768,1,0,1.0853038803358548,1
15588537,615,Spain,Female,41,1.378685672134612,109013.23,-0.9115834940401768,1,0,1.6764686971505505,0
15574692,667,Spain,Female,39,-1.0417596792253108,0.0,0.8077365626180215,1,0,-1.0323675845006035,1
15611325,682,Germany,Male,24,1.378685672134612,57929.81,0.8077365626180215,0,0,-0.8165168746327044,0
15587562,484,France,Female,29,-0.3502038645510472,130114.39,-0.9115834940401768,1,0,1.1116379569882713,0
15613172,628,Germany,Male,27,-0.0044259572139154,95826.49,0.8077365626180215,1,0,0.9721619990616414,0
15651022,480,Germany,Male,44,1.7244635794717436,129608.57,-0.9115834940401768,1,0,-1.645304473616344,1
15586310,578,France,Male,30,-0.3502038645510472,169462.09,-0.9115834940401768,1,0,0.21035248378449195,0
15625524,512,France,Male,40,-0.0044259572139154,0.0,0.8077365626180215,1,1,0.8062860601696863,0
15755209,484,Spain,Female,35,0.6871298574603482,133868.21,-0.9115834940401768,1,1,-1.265991244273021,0
15645248,510,France,Female,30,-1.7333154938995745,0.0,0.8077365626180215,1,1,0.5297251319219686,0
15790355,606,Germany,Male,36,-0.0044259572139154,190479.48,0.8077365626180215,0,0,1.3782808947581977,0
15762615,597,Spain,Female,40,1.03290776479748,101993.12,-0.9115834940401768,0,1,-0.09244201269120604,0
15625426,754,Germany,Female,55,-0.695981771888179,161608.81,-0.9115834940401768,1,0,-1.5999513512644048,1
15716334,850,Spain,Female,45,-1.0417596792253108,122311.21,-0.9115834940401768,1,1,-1.4016880506628344,0
15789669,510,France,Male,65,-1.0417596792253108,0.0,0.8077365626180215,1,1,-0.9045519949286761,0
15621075,778,Germany,Female,45,-1.3875375865624426,162150.42,0.8077365626180215,1,0,1.2944551298780314,0
15810845,636,France,Male,42,-1.0417596792253108,0.0,0.8077365626180215,1,1,-0.7758878221192913,0
15719377,804,France,Female,50,-0.3502038645510472,0.0,-0.9115834940401768,1,1,-1.5918477291267017,1
15654506,514,France,Male,32,1.03290776479748,0.0,0.8077365626180215,1,0,-0.07360868151988115,0
15771977,730,France,Female,39,-1.3875375865624426,99010.67,-0.9115834940401768,1,0,1.649443407717623,0
15708710,525,Spain,Female,37,-1.7333154938995745,0.0,-0.9115834940401768,0,1,0.5465620319151687,0
15726676,616,Spain,Male,30,-0.0044259572139154,0.0,0.8077365626180215,0,1,1.6696617728000853,0
15587421,687,Germany,Female,34,0.6871298574603482,111388.18,0.8077365626180215,1,0,0.8429234675569041,0
15726931,715,France,Female,41,1.03290776479748,56214.85,0.8077365626180215,0,0,-0.12359458145631622,1
15771086,512,France,Female,36,-0.695981771888179,84327.77,0.8077365626180215,1,0,-1.4331124095099417,0
15756850,479,France,Male,40,-1.3875375865624426,0.0,0.8077365626180215,0,0,0.25920375142084306,0
15702741,601,France,Male,32,1.03290776479748,93012.89,-0.9115834940401768,1,0,-0.22836661499107452,0
15679200,580,Spain,Male,29,1.378685672134612,61710.44,0.8077365626180215,1,0,0.48667570439171726,0
15594815,807,France,Male,35,-0.695981771888179,174790.15,-0.9115834940401768,1,1,-1.7300295976162083,0
15635905,616,Spain,Female,32,0.3413519501232164,0.0,0.8077365626180215,1,1,-0.9927168371703738,0
15777892,721,Germany,Male,37,-0.695981771888179,107720.64,-0.9115834940401768,1,1,1.0172718492928423,0
15656176,501,France,Male,57,1.7244635794717436,0.0,0.8077365626180215,1,1,-0.9084544344809342,0
15811127,521,France,Male,35,0.3413519501232164,96423.84,-0.9115834940401768,1,0,-1.5580857669064097,0
15604482,850,Spain,Male,30,-1.0417596792253108,141040.01,-0.9115834940401768,1,1,-1.636514333728337,0
15622911,759,France,Male,42,-0.3502038645510472,105420.18,-0.9115834940401768,0,1,0.3707129794129889,0
15600974,516,Spain,Male,50,-0.0044259572139154,0.0,-0.9115834940401768,0,1,0.8008624308302812,1
15727868,711,France,Female,38,-1.0417596792253108,129022.06,0.8077365626180215,1,1,-1.4905048065433082,1
15627801,512,Spain,Male,33,-0.695981771888179,176666.62,-0.9115834940401768,1,0,-0.0942391659205343,0
15773039,550,France,Male,37,-0.695981771888179,0.0,-0.9115834940401768,1,1,1.3838179003826072,0
15755262,608,Spain,Female,41,-0.695981771888179,89763.84,-0.9115834940401768,0,0,1.7252410187234168,1
15679531,618,France,Male,34,-0.0044259572139154,134954.53,-0.9115834940401768,1,1,0.9018657462286842,0
15684181,643,France,Male,45,-0.0044259572139154,0.0,-0.9115834940401768,1,0,0.7376981027721351,1
15612087,671,France,Male,45,-1.0417596792253108,106376.85,-0.9115834940401768,0,1,1.0115943405422305,0
15752047,689,Germany,Male,33,-1.0417596792253108,161814.64,0.8077365626180215,1,0,1.204912730995527,0
15624592,603,France,Male,31,1.03290776479748,0.0,0.8077365626180215,1,1,1.214183155084734,0
15573152,620,France,Female,41,1.378685672134612,0.0,0.8077365626180215,0,0,-0.19541358908648995,0
15594917,676,France,Female,34,-1.3875375865624426,63095.01,-0.9115834940401768,1,1,-1.0336792368285013,0
15785542,572,Germany,Male,26,-0.3502038645510472,118287.01,0.8077365626180215,0,0,-0.6896988920348126,0
15723488,668,Germany,Male,47,0.6871298574603482,106854.21,-0.9115834940401768,0,1,1.0062802619076607,1
15680920,695,France,Male,46,0.6871298574603482,49512.55,-0.9115834940401768,1,0,0.5723954792354867,0
15786308,730,Spain,Female,33,1.378685672134612,0.0,0.8077365626180215,0,0,1.330021722597982,0
15659366,807,France,Male,43,-1.3875375865624426,105799.32,0.8077365626180215,1,0,-1.1338011037779958,1
15774854,592,France,Male,54,1.03290776479748,0.0,-0.9115834940401768,1,1,-1.2407491968688078,1
15725311,726,France,Female,31,1.378685672134612,114722.05,0.8077365626180215,1,1,-0.03324202902805036,0
15787155,514,Spain,Male,30,0.6871298574603482,0.0,-0.9115834940401768,0,1,0.43333390119714865,0
15727829,567,France,Male,42,-1.0417596792253108,0.0,0.8077365626180215,1,1,1.1806152541130082,0
15733247,850,France,Male,33,1.7244635794717436,0.0,-0.9115834940401768,1,0,-1.655928805305314,1
15568748,671,Germany,Male,45,0.3413519501232164,99564.22,-0.9115834940401768,1,1,0.15271385850025657,1
15699029,670,France,Male,37,-0.3502038645510472,170557.91,0.8077365626180215,1,0,1.7069502243760404,0
15774393,694,France,Female,30,1.378685672134612,0.0,0.8077365626180215,1,1,-1.2716564068330878,0
15676895,547,Germany,Female,39,0.3413519501232164,74596.15,2.52705661927622,1,1,-0.24942295602052555,1
15637753,751,Germany,Male,50,-1.0417596792253108,96888.39,-0.9115834940401768,1,0,-0.39792971760578516,1
15605461,594,Germany,Female,29,-0.695981771888179,130830.22,-0.9115834940401768,1,0,-0.6788963230879749,0
15808473,673,France,Male,72,-1.3875375865624426,0.0,0.8077365626180215,0,1,0.20677174074643384,0
15627000,610,France,Male,40,-1.7333154938995745,0.0,0.8077365626180215,1,0,-0.6583065289491176,0
15787174,512,France,Female,37,-1.3875375865624426,0.0,0.8077365626180215,0,1,0.9740412283745928,0
15723886,767,Germany,Male,20,-0.695981771888179,119714.25,0.8077365626180215,0,1,0.8702349799424656,0
15704769,585,France,Female,67,-0.0044259572139154,113978.97,0.8077365626180215,0,1,-0.12075147983081844,0
15772896,763,Germany,Male,42,0.3413519501232164,100160.75,-0.9115834940401768,1,0,-1.1585821687718605,1
15711540,712,France,Female,29,-1.0417596792253108,0.0,-0.9115834940401768,1,1,0.7700677277009675,0
15764866,539,Germany,Female,43,-0.695981771888179,116220.5,2.52705661927622,1,0,-0.7700941548435521,1
15794056,668,France,Female,46,-1.0417596792253108,0.0,2.52705661927622,1,0,-0.1920055188260537,1
15795149,703,France,Male,28,-1.0417596792253108,81173.83,0.8077365626180215,0,1,1.0906715170927883,0
15812009,662,Spain,Male,38,-0.3502038645510472,0.0,0.8077365626180215,1,0,0.628949900321864,0
15651001,725,Germany,Female,39,-0.0044259572139154,116803.8,-0.9115834940401768,1,0,0.41668793243237634,0
15813844,703,France,Male,37,1.03290776479748,105961.68,0.8077365626180215,0,1,-0.4509218279949179,0
15596175,659,Germany,Male,67,0.3413519501232164,117411.6,-0.9115834940401768,1,1,-0.9567280395117869,1
15576269,523,Spain,Male,34,0.6871298574603482,0.0,0.8077365626180215,1,0,-0.6618284971645814,0
15797219,635,France,Female,40,1.7244635794717436,123497.58,-0.9115834940401768,1,0,0.5540655596363833,1
15685500,772,Germany,Male,26,0.6871298574603482,152400.51,0.8077365626180215,1,0,-0.35953915116118135,0
15599792,545,France,Female,26,-1.3875375865624426,0.0,0.8077365626180215,1,1,1.7310458149596473,0
15657566,634,Germany,Male,24,1.03290776479748,103097.85,-0.9115834940401768,1,1,0.9996423586446564,0
15772423,739,Germany,Male,54,1.03290776479748,126418.14,-0.9115834940401768,1,0,0.5969732668103787,1
15628112,771,Germany,Female,36,-0.0044259572139154,77846.9,-0.9115834940401768,0,0,-0.0049428213988907625,0
15753754,587,Spain,Female,34,-1.3875375865624426,0.0,0.8077365626180215,1,1,-0.03751781042678852,0
15793726,681,France,Female,79,-1.7333154938995745,0.0,0.8077365626180215,0,1,1.2325106402237302,0
15694717,544,Germany,Male,37,-1.0417596792253108,79731.91,-0.9115834940401768,1,1,-0.7395766323864736,0
15665834,696,Spain,Male,28,1.03290776479748,0.0,-0.9115834940401768,0,0,1.332401407353024,0
15765297,766,Spain,Male,41,-1.7333154938995745,0.0,0.8077365626180215,0,1,-1.1443181453322302,0
15636684,727,France,Male,34,1.7244635794717436,0.0,0.8077365626180215,1,1,1.7136355996111403,0
15592979,671,Germany,Female,34,0.3413519501232164,37266.67,0.8077365626180215,0,0,0.9881626620079291,0
15750803,693,France,Female,30,0.3413519501232164,127992.25,-0.9115834940401768,1,1,-0.8630689685875675,0
15607178,850,Germany,Male,38,-0.695981771888179,54901.01,-0.9115834940401768,1,1,0.6953045883508363,0
15713853,732,Germany,Male,42,1.378685672134612,108748.08,0.8077365626180215,1,1,-0.6045656481869331,0
15673481,726,Spain,Female,48,0.3413519501232164,99906.19,-0.9115834940401768,1,0,-0.6219523883844039,0
15686776,557,France,Female,32,0.3413519501232164,184686.41,0.8077365626180215,1,0,-1.4803917114769045,0
