customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15731511,1.6294026668682429,France,Male,45,7,118626.55,2,1,0,147132.46,0
15809248,-1.310052996388613,France,Female,36,10,0.0,2,1,0,109614.57,0
15640635,1.2257450229702944,France,Male,29,8,0.0,2,1,1,172290.61,0
15676966,0.822087379072346,Spain,Male,42,4,0.0,2,0,1,85982.47,0
15699461,-1.4032047603650626,Spain,Male,35,10,176273.95,1,0,1,121277.78,0
15738721,1.2671458069598276,Spain,Male,41,9,102827.44,1,0,1,64595.25,0
15693683,1.6915038428525428,Germany,Male,29,8,97086.4,2,1,1,197276.13,0
15604348,0.61508345912468,Spain,Male,22,8,0.0,2,0,0,99645.04,0
15633059,-2.4589247520981585,France,Male,34,9,0.0,2,0,0,6534.18,0
15808582,0.14932463924243172,France,Female,40,6,0.0,1,1,1,161848.03,0
15743192,-0.28538359264766666,France,Female,44,6,0.0,2,0,0,167162.43,0
15580146,0.9048889470514123,France,Male,31,9,82674.15,1,1,0,41970.72,0
15776605,-1.2686522123990798,Spain,Male,36,7,0.0,2,1,0,60536.56,0
15804919,0.2010756192293482,Spain,Female,65,1,0.0,1,1,1,177655.68,1
15613854,-0.29573378864504996,Spain,Female,46,4,107073.27,2,1,1,30984.59,1
15599195,-0.7097416285403818,Germany,Male,32,1,88938.62,1,1,1,10054.53,0
15812878,1.3913481589284271,Germany,Female,36,2,99806.85,1,0,1,36976.52,0
15602312,-0.471687120600566,Spain,Male,33,5,150092.8,1,0,0,71862.79,0
15744689,-1.7758118162708612,Germany,Male,35,9,92833.89,1,1,0,99449.86,1
15803526,0.35632855919009765,Germany,Male,30,3,90536.81,1,0,1,63082.88,0
15665790,-1.1651502524252468,Germany,Male,39,7,108055.1,2,1,0,27231.26,0
15715951,-0.9167455484880477,France,Male,42,2,100238.35,1,0,0,86797.41,0
15591100,0.25282659921626466,Spain,Male,36,9,106190.55,1,0,1,22994.32,0
15609618,0.7289356150958962,Germany,Male,28,9,154475.54,2,0,1,101300.94,1
15675522,-0.2336326126607502,Germany,Female,30,9,132351.29,2,1,1,74169.13,0
15705512,0.1803752272345816,Germany,Female,37,6,167864.4,1,1,0,115638.29,0
15698028,-1.4963565243415122,France,Female,41,1,0.0,2,1,0,31766.3,0
15661670,-1.310052996388613,Germany,Female,31,8,107818.63,1,1,0,199725.39,1
15600781,0.5012313031534638,Germany,Male,34,4,185173.81,2,1,0,120834.48,0
15682472,1.836406586815909,France,Male,34,8,129433.34,2,0,0,38131.77,0
15580203,0.2424764032188814,Spain,Male,39,6,120193.42,1,0,0,100130.95,0
15690673,0.05617287526598207,France,Female,39,6,0.0,2,1,0,141069.88,0
15760085,0.34597836319271436,Germany,Female,48,10,126384.42,1,1,1,198129.36,0
15779659,-0.2646832006529001,France,Female,28,3,0.0,1,0,0,183646.41,0
15627360,-2.262271028147876,France,Male,42,9,152603.45,1,1,0,110265.24,1
15671137,-1.0512980964540306,France,Female,52,1,0.0,1,0,1,8636.05,1
15782688,-0.2646832006529001,Germany,Male,56,0,148507.24,1,1,0,46824.08,1
15575492,1.836406586815909,France,Female,41,7,0.0,2,1,0,171378.77,0
15591607,1.2360952189676777,France,Male,24,9,101827.07,1,1,0,167256.35,0
15740404,1.1118928669990782,France,Female,34,3,0.0,2,1,1,124226.16,0
15718369,1.49485011890226,Germany,Female,33,9,130862.43,1,1,1,114935.21,0
15677871,0.37702895118486424,France,Male,38,9,122570.87,1,1,1,35608.88,0
15642004,0.36667875518748094,France,Male,25,1,0.0,2,0,1,16459.37,0
15712543,1.4327489429179603,Germany,Male,39,7,124828.46,2,1,1,124411.08,0
15584518,-0.6372902565586988,Germany,Female,50,5,144895.05,2,1,1,34941.23,0
15802381,-1.9621153442237604,Germany,Female,34,5,63663.93,1,0,1,167784.28,0
15610156,-0.14048084868430055,France,Male,40,2,133463.1,1,0,1,93165.34,0
15594408,-0.6890412365456152,Spain,Female,48,2,213146.2,1,1,0,75161.25,1
15640905,-0.7407922165325317,Spain,Female,35,1,129490.36,2,0,1,8590.83,1
15698932,1.0911924750043116,Germany,Male,44,10,137452.09,1,1,0,189543.9,0
15724944,0.12862424724766514,France,Male,34,7,0.0,2,1,1,180427.24,0
15628145,0.32527797119794777,France,Female,43,5,125851.93,1,1,1,193318.33,0
15713483,1.4741497269074935,Spain,Male,52,2,0.0,1,1,0,159123.82,1
15612350,0.4184297351743974,France,Female,31,5,40915.55,1,1,0,126213.84,1
15800703,-1.7137106402865614,Spain,Female,21,5,113157.22,1,1,1,54141.5,0
15705707,-0.16118124067906714,Spain,Female,29,8,138296.94,2,1,0,141075.51,0
15754105,-0.0059283007183177075,France,Male,37,5,106967.18,1,0,0,24495.03,0
15703264,0.8738383590592624,France,Male,44,9,120681.63,1,1,0,74836.34,0
15794413,-2.427874164106009,France,Male,32,0,0.0,2,0,1,878.87,0
15650237,1.070492083009545,Spain,Female,32,7,0.0,2,1,0,89520.75,0
15759618,-1.1962008404173967,France,Female,48,9,0.0,1,1,0,149892.79,1
15811589,0.6771846351089797,Spain,Male,42,8,0.0,2,1,0,180800.42,0
15689044,-1.1548000564278635,France,Male,37,2,127609.59,1,1,0,98646.22,0
15709368,-0.37853535662411636,France,Female,43,6,0.0,2,1,1,109041.53,0
15679145,0.5736826751351468,Spain,Male,57,7,0.0,1,1,0,17941.16,1
15655007,1.1118928669990782,France,Female,33,7,0.0,2,0,0,82996.47,0
15623595,-0.6683408445508486,Spain,Female,28,2,0.0,2,1,1,92067.35,0
15589975,-0.04732908470785089,France,Female,73,6,97259.25,1,0,1,104719.66,0
15804017,-0.2025820246686003,Germany,Female,33,4,123246.7,1,0,0,112687.57,0
15692132,0.687534831106363,Spain,Female,22,6,101060.25,1,0,1,84699.56,0
15641122,0.34597836319271436,France,Male,30,2,0.0,2,1,0,83473.82,0
15630910,1.5466010988891765,France,Female,49,7,108007.36,1,0,0,47125.11,0
15680772,0.7289356150958962,Spain,Female,36,2,0.0,2,1,1,106977.8,0
15658929,0.33562816719533106,Spain,Male,29,0,133702.89,1,1,0,55582.54,1
15585388,0.09757365925551524,Germany,Male,31,9,125189.75,2,1,1,139874.43,0
15724623,0.5529822831403802,Germany,Female,24,7,113034.22,1,1,0,162503.48,1
15588537,-0.36818516062673307,Spain,Female,41,9,109013.23,1,1,0,196499.96,0
15574692,0.1700250312371983,Spain,Female,39,2,0.0,2,1,0,40721.24,1
15611325,0.32527797119794777,Germany,Male,24,9,57929.81,2,0,0,53134.3,0
15587562,-1.7240608362839447,France,Female,29,4,130114.39,1,1,0,164017.89,0
15613172,-0.2336326126607502,Germany,Male,27,5,95826.49,2,1,0,155996.96,0
15651022,-1.7654616202734779,Germany,Male,44,10,129608.57,1,1,0,5472.7,1
15586310,-0.751142412529915,France,Male,30,4,169462.09,1,1,0,112187.11,0
15625524,-1.4342553483572125,France,Male,40,5,0.0,2,1,1,146457.83,0
15755209,-1.7240608362839447,Spain,Female,35,7,133868.21,1,1,1,27286.1,0
15645248,-1.454955740351979,France,Female,30,0,0.0,2,1,1,130553.47,0
15790355,-0.4613369246031827,Germany,Male,36,5,190479.48,2,0,0,179351.89,0
15762615,-0.5544886885796324,Spain,Female,40,8,101993.12,1,0,1,94774.12,0
15625426,1.070492083009545,Germany,Female,55,3,161608.81,1,1,0,8080.85,1
15716334,2.0641108987583414,Spain,Female,45,2,122311.21,1,1,1,19482.5,0
15789669,-1.454955740351979,France,Male,65,2,0.0,2,1,1,48071.61,0
15621075,1.318896786946744,Germany,Female,45,1,162150.42,2,1,0,174531.27,0
15810845,-0.15083104468168385,France,Male,42,2,0.0,2,1,1,55470.78,0
15719377,1.5880018828787097,France,Female,50,4,0.0,1,1,1,8546.87,1
15654506,-1.4135549563624459,France,Male,32,8,0.0,2,1,0,95857.18,0
15771977,0.822087379072346,France,Female,39,1,99010.67,1,1,0,194945.8,0
15708710,-1.2997028003912297,Spain,Female,37,0,0.0,1,0,1,131521.72,0
15726676,-0.35783496462934977,Spain,Male,30,5,0.0,2,0,1,196108.51,0
15587421,0.37702895118486424,Germany,Female,34,7,111388.18,2,1,0,148564.76,0
15726931,0.6668344391115965,France,Female,41,8,56214.85,2,0,0,92982.61,1
15771086,-1.4342553483572125,France,Female,36,3,84327.77,2,1,0,17675.36,0
15756850,-1.7758118162708612,France,Male,40,1,0.0,2,0,0,114996.43,0
15702741,-0.5130879045900992,France,Male,32,8,93012.89,1,1,0,86957.42,0
15679200,-0.7304420205351484,Spain,Male,29,9,61710.44,2,1,0,128077.8,0
15594815,1.6190524708708596,France,Male,35,3,174790.15,1,1,1,600.36,0
15635905,-0.35783496462934977,Spain,Female,32,6,0.0,2,1,1,43001.46,0
15777892,0.7289356150958962,Germany,Male,37,3,107720.64,1,1,1,158591.12,0
15656176,-1.5481075043284287,France,Male,57,10,0.0,2,1,1,47847.19,0
15811127,-1.3411035843807628,France,Male,35,6,96423.84,1,1,0,10488.44,0
15604482,2.0641108987583414,Spain,Male,30,2,141040.01,1,1,1,5978.2,0
15622911,1.1222430629964615,France,Male,42,4,105420.18,1,0,1,121409.06,0
15600974,-1.3928545643676793,Spain,Male,50,5,0.0,1,0,1,146145.93,1
15727868,0.6254336551220633,France,Female,38,2,129022.06,2,1,1,14374.86,1
15627801,-1.4342553483572125,Spain,Male,33,3,176666.62,1,1,0,94670.77,0
15773039,-1.0409479004566473,France,Male,37,3,0.0,1,1,1,179670.31,0
15755262,-0.4406365326084161,Spain,Female,41,3,89763.84,1,0,0,199304.74,1
15679531,-0.3371345726345832,France,Male,34,5,134954.53,1,1,1,151954.39,0
15684181,-0.07837967270000078,France,Male,45,5,0.0,1,1,0,142513.5,1
15612087,0.21142581522673148,France,Male,45,2,106376.85,1,0,1,158264.62,0
15752047,0.3977293431796308,Germany,Male,33,2,161814.64,2,1,0,169381.9,0
15624592,-0.4923875125953326,France,Male,31,8,0.0,2,1,1,169915.02,0
15573152,-0.31643418063981654,France,Female,41,9,0.0,2,0,0,88852.47,0
15594917,0.26317679521364795,France,Female,34,1,63095.01,1,1,1,40645.81,0
15785542,-0.8132435885142147,Germany,Male,26,4,118287.01,2,0,0,60427.3,0
15723488,0.1803752272345816,Germany,Male,47,7,106854.21,1,0,1,157959.02,1
15680920,0.4598305191639306,France,Male,46,7,49512.55,1,1,0,133007.34,0
15786308,0.822087379072346,Spain,Female,33,9,0.0,2,0,0,176576.62,0
15659366,1.6190524708708596,France,Male,43,1,105799.32,2,1,0,34888.04,1
15774854,-0.6062396685665489,France,Male,54,8,0.0,1,1,1,28737.71,1
15725311,0.7806865950828128,France,Female,31,9,114722.05,2,1,1,98178.57,0
15787155,-1.4135549563624459,Spain,Male,30,7,0.0,1,0,1,125010.24,0
15727829,-0.8649945685011312,France,Male,42,2,0.0,2,1,1,167984.61,0
15733247,2.0641108987583414,France,Male,33,10,0.0,1,1,0,4861.72,1
15568748,0.21142581522673148,Germany,Male,45,6,99564.22,1,1,1,108872.45,1
15699029,0.2010756192293482,France,Male,37,4,170557.91,2,1,0,198252.88,0
15774393,0.4494803231665473,France,Female,30,9,0.0,2,1,1,26960.31,0
15676895,-1.0719984884487972,Germany,Female,39,6,74596.15,3,1,1,85746.52,1
15637753,1.0394414950173951,Germany,Male,50,2,96888.39,1,1,0,77206.25,1
15605461,-0.5855392765717823,Germany,Female,29,3,130830.22,1,1,0,61048.53,0
15808473,0.2321262072214981,France,Male,72,1,0.0,2,0,1,111981.19,0
15627000,-0.41993614061364953,France,Male,40,0,0.0,2,1,0,62232.6,0
15787174,-1.4342553483572125,France,Female,37,1,0.0,2,0,1,156105.03,0
15723886,1.2050446309755278,Germany,Male,20,3,119714.25,2,0,1,150135.38,0
15704769,-0.6786910405482319,France,Female,67,5,113978.97,2,0,1,93146.11,0
15772896,1.1636438469859947,Germany,Male,42,6,100160.75,1,1,0,33462.94,1
15711540,0.6357838511194466,France,Female,29,2,0.0,1,1,1,144375.0,0
15764866,-1.1548000564278635,Germany,Female,43,3,116220.5,3,1,0,55803.96,1
15794056,0.1803752272345816,France,Female,46,2,0.0,3,1,0,89048.46,1
15795149,0.5426320871429969,France,Male,28,2,81173.83,2,0,1,162812.16,0
15812009,0.11827405125028184,Spain,Male,38,4,0.0,2,1,0,136259.65,0
15651001,0.7703363990854295,Germany,Female,39,5,116803.8,1,1,0,124052.97,0
15813844,0.5426320871429969,France,Male,37,8,105961.68,2,0,1,74158.8,0
15596175,0.08722346325813195,Germany,Male,67,6,117411.6,1,1,1,45071.09,1
15576269,-1.3204031923859962,Spain,Male,34,7,0.0,2,1,0,62030.06,0
15797219,-0.16118124067906714,France,Female,40,10,123497.58,1,1,0,131953.23,1
15685500,1.2567956109624443,Germany,Male,26,7,152400.51,2,1,0,79414.0,0
15599792,-1.0926988804435638,France,Female,26,1,0.0,2,1,1,199638.56,0
15657566,-0.17153143667645043,Germany,Male,24,8,103097.85,1,1,1,157577.29,0
15772423,0.9152391430487956,Germany,Male,54,8,126418.14,1,1,0,134420.75,1
15628112,1.246445414965061,Germany,Female,36,5,77846.9,1,0,0,99805.99,0
15753754,-0.6579906485534653,Spain,Female,34,1,0.0,2,1,1,97932.68,0
15793726,0.3149277752005645,France,Female,79,0,0.0,2,0,1,170968.99,0
15694717,-1.103049076440947,Germany,Male,37,2,79731.91,1,1,1,57558.95,0
15665834,0.4701807151613139,Spain,Male,28,8,0.0,1,0,0,176713.47,0
15765297,1.1946944349781445,Spain,Male,41,0,0.0,2,0,1,34283.23,0
15636684,0.7910367910801961,France,Male,34,10,0.0,2,1,1,198637.34,0
15592979,0.21142581522673148,Germany,Female,34,6,37266.67,2,0,0,156917.12,0
15750803,0.439130127169164,France,Female,30,6,127992.25,1,1,1,50457.2,0
15607178,2.0641108987583414,Germany,Male,38,3,54901.01,1,1,1,140075.55,0
15713853,0.8427877710671126,Germany,Male,42,9,108748.08,2,1,1,65323.11,0
15673481,0.7806865950828128,Spain,Female,48,6,99906.19,1,1,0,64323.24,0
15686776,-0.9684965284749641,France,Female,32,6,184686.41,2,1,0,14956.44,0
15673693,0.32527797119794777,France,Female,26,0,110654.02,1,0,1,111879.21,0
15700696,0.9048889470514123,Spain,Male,31,9,79019.8,1,1,1,18606.23,0
15813163,-1.23760162440693,Spain,Female,36,9,99240.51,1,1,0,123137.01,0
15653857,-1.5791580923205786,France,Male,34,2,0.0,2,1,1,148528.24,0
15777076,0.004421895279065589,France,Male,36,7,0.0,2,1,0,13898.31,0
15717398,-1.0512980964540306,Spain,Female,39,7,0.0,1,0,0,81259.25,1
15799217,1.4534493349127269,Germany,Female,35,7,52436.2,1,1,0,161051.75,0
15787071,-0.0059283007183177075,Spain,Male,41,9,0.0,2,0,1,191599.67,0
15619955,0.8531379670644959,Germany,Male,34,3,100337.96,3,1,0,48559.19,1
15796505,1.6604532548603927,Germany,Female,34,1,149297.19,2,1,1,186339.74,0
15725166,0.5840328711325301,France,Male,30,8,0.0,2,1,0,33159.37,0
15800116,0.6357838511194466,Germany,Male,28,4,145605.44,1,0,1,93883.53,0
15758685,0.5736826751351468,Spain,Female,37,7,0.0,2,1,1,110899.3,0
15694456,1.0911924750043116,France,Male,62,3,0.0,1,1,1,11199.04,1
15767339,1.3085465909493608,France,Female,53,10,0.0,2,1,0,189992.97,0
15683562,-0.04732908470785089,France,Male,35,6,84026.86,1,0,1,164255.69,0
15782210,0.6564842431142132,France,Male,46,1,0.0,1,1,0,152167.79,1
15668893,1.3602975709362772,France,Male,39,8,0.0,2,1,1,33949.67,0
15669169,1.2878461989545942,Spain,Male,29,10,0.0,2,1,1,68143.93,0
15643024,-1.7758118162708612,Germany,Male,35,4,138718.92,1,1,1,47251.79,1
15699389,1.6190524708708596,France,Male,42,7,118274.71,1,1,1,25885.72,0
15708608,1.5362509028917932,France,Female,22,8,174185.98,2,0,1,192633.85,0
15626144,0.25282659921626466,France,Male,40,7,113208.86,2,1,0,34577.36,0
15573112,-0.5027377085927159,Spain,Male,29,5,103907.28,1,1,0,161229.84,0
15790678,-1.8172126002603943,France,Female,32,8,119023.28,1,1,0,100816.29,0
15727556,0.9669901230357121,Spain,Female,26,5,166297.89,1,1,1,181694.44,0
15697307,-0.647640452556082,Spain,Male,34,10,0.0,2,1,0,79078.91,0
15652266,0.5426320871429969,Germany,Male,42,9,63227.0,1,0,1,137316.32,0
15607098,0.998040711027862,Spain,Female,41,5,94521.17,2,1,0,194926.86,0
15655774,-0.6993914325429985,France,Male,27,7,0.0,2,1,0,51285.49,0
15590241,1.0290912990200118,Spain,Female,34,9,112822.26,1,0,0,150401.53,1
15785819,0.3149277752005645,France,Male,38,3,0.0,2,1,1,112491.96,0
15723654,1.2671458069598276,France,Male,25,2,135903.33,1,1,0,73656.38,0
15774510,0.6564842431142132,France,Female,31,4,125169.26,1,1,1,106636.89,0
15684173,0.37702895118486424,Spain,Female,44,7,0.0,3,1,0,155853.52,1
15650068,-1.4446055443545958,France,Male,58,0,149117.31,1,1,1,162599.51,0
15811490,-0.2439828086581335,France,Male,33,5,0.0,2,1,1,103737.82,0
15803976,0.4494803231665473,France,Female,31,10,0.0,2,1,0,160990.27,0
15682541,-0.35783496462934977,Spain,Female,36,6,132311.71,1,0,0,15462.84,0
15695699,0.37702895118486424,France,Male,35,8,0.0,2,1,0,10334.05,0
15624188,0.6357838511194466,France,Female,33,6,0.0,2,1,1,190686.16,0
15812191,-1.0098973124644974,France,Male,33,4,118082.89,1,0,0,94440.45,0
15636673,0.1700250312371983,France,Male,31,1,119266.69,1,1,1,28257.63,0
15594898,0.8324375750697293,France,Male,43,2,0.0,1,1,1,170034.95,1
15660211,-0.2232824166633669,Germany,Male,35,7,156847.29,2,1,0,31824.29,0
15773972,-0.37853535662411636,France,Male,50,4,137104.47,1,1,0,127166.49,1
15746726,-2.2001698521635764,Germany,Male,31,8,78398.69,1,1,0,44937.01,0
15712287,0.014772091276448884,France,Female,80,4,0.0,2,1,1,188603.07,0
15702919,0.8117371830749627,Germany,Male,30,6,63669.42,1,1,0,145111.37,0
15674398,-0.08872986869738407,France,Male,38,3,0.0,2,0,0,171463.83,0
15797960,1.6087022748734763,Germany,Female,59,0,135296.33,1,1,0,182822.5,0
15631868,0.9669901230357121,Spain,Male,36,2,153804.44,1,1,1,87213.33,0
15581539,-1.8275627962577776,Spain,Male,37,3,0.0,2,0,0,57175.32,0
15662736,-0.9477961364801976,France,Male,49,2,147069.78,1,1,0,120540.83,1
15666252,0.5736826751351468,Spain,Male,42,9,0.0,2,1,1,28714.34,0
15677512,-0.2336326126607502,Spain,Female,22,3,0.0,1,1,0,85426.28,0
15626114,-2.293321616140026,France,Male,24,4,95741.75,1,1,0,46170.75,0
15810834,-1.2997028003912297,Spain,Female,57,2,145965.33,1,1,1,64448.36,0
15678910,0.3045775792031812,France,Female,30,8,141441.75,1,1,1,16278.97,0
15694408,1.0187411030226285,France,Male,40,1,139290.41,1,1,0,182855.42,1
15585215,1.1636438469859947,France,Female,31,4,0.0,2,0,0,50404.72,0
15682757,0.8634881630618791,France,Male,30,3,0.0,2,1,0,107640.25,0
15736601,0.6771846351089797,France,Male,35,4,144428.87,1,1,0,134132.65,0
15601848,-0.5855392765717823,France,Male,35,2,0.0,2,1,0,103480.69,0
15736008,-0.06802947670261748,France,Female,46,9,95441.27,1,1,0,108761.05,1
15669064,0.21142581522673148,Germany,Male,35,1,144848.74,1,1,1,179012.3,0
15624528,0.13897444324504843,Germany,Male,26,7,116244.14,2,1,1,95145.14,0
15598493,0.05617287526598207,France,Male,50,7,0.0,2,0,1,72143.44,0
15601274,0.1700250312371983,Spain,Female,40,1,146502.07,1,1,0,19162.89,0
15702669,0.12862424724766514,Germany,Male,44,2,117028.6,2,0,1,144680.18,0
15728669,-0.6890412365456152,Germany,Female,30,8,112013.81,1,1,0,177772.03,1
15742668,-0.2543330046555168,Spain,Female,37,6,108269.37,1,1,0,5597.94,0
15697441,-1.7137106402865614,France,Male,29,7,182123.79,1,1,0,116828.51,1
15740476,0.08722346325813195,Germany,Female,32,3,150923.74,2,0,1,174652.51,0
15648064,-0.016278496715701002,France,Male,33,2,0.0,2,1,0,2010.98,0
15636624,1.598352078876093,Spain,Female,39,5,165272.13,1,1,0,14109.85,1
15807923,0.6771846351089797,Germany,Female,39,10,115301.31,1,1,0,43527.4,1
15745844,-0.08872986869738407,Germany,Female,40,6,129502.49,2,0,1,86099.23,1
